TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
ALERT_HISTORY,SIGN_OFF_EMP_ID,The unique ID of the user who signed off on the warning. This is used in an regional clinical system workflow where pharmacists need to sign off on warnings that were reviewed by a pharmacy technician.,VARCHAR
ALERT_HISTORY,SPECIFIC_DEFR_RSN_C,"For medication interactions, when you override & accept the warnings pop-up, if the warning is deferred and if a specific deferral reason is given in the defer window of the warning, it will be saved here. You could link it to ZC_SPECIFIC_DEFR_R.SPECIFIC_DEFR_R_C to get the name, title, and abbreviation for the deferral reason.",INTEGER
ALERT_HISTORY,SPEC_OVR_CMNT,"For medication interactions, when you override & accept the warning pop-up form, if a specific override comment is given on the right of the form, it will be saved here. We only extract the first 1000 characters.",VARCHAR
ALERT_HISTORY,SPEC_OVR_RSN_C,"The specific override reason given for an overridden medication interaction. Link to REF_ALERT_OVERRIDE_REASONS.ALRT_SP_OVR_RSN_C to get the name, title, and abbreviation for the override reason.",INTEGER
ALERT_HISTORY,SYS_INTSET_CSN,"A unique serial number for the profile or system level interaction setting contact used during interaction checking. Interaction Setting could be set up at user, profile, and system levels. No matter if user level is released, we always use whole or part of information from profile or system level during interaction checking.",NUMERIC
ALERT_HISTORY,TPN_COMPONENT_C,TPN Component for which other data in SI ALT 820 applies,INTEGER
ALERT_HISTORY,TPN_COMPONENT_VAL,Value for a TPN component or compatibility calculation.,NUMERIC
ALERT_HISTORY,TPN_COMP_UNIT_C,Unit for TPN value and range,INTEGER
ALERT_HISTORY,TPN_RANGE_MAX,The maximum in the acceptable range for a component in a TPN warning.,NUMERIC
ALERT_HISTORY,TPN_RANGE_MIN,The minimum in the acceptable range for a component in a TPN warning.,NUMERIC
ALERT_HISTORY,USER_ID,The unique ID of the user who triggered the warning. This column is frequently used to link to the EMPLOYEES table.,VARCHAR
ALERT_HISTORY,USER_INTSET_CSN,"A unique serial number for the user level interaction setting contact used during interaction checking. Interaction Setting could be set up at user, profile, and system levels. If user level is released, we will use it here during interaction checking.",NUMERIC
ALERT_HISTORY,WAS_SHOWN_C,"The category number that determines if this warning appeared to the end-user or, if the warning was not shown, how the warning was filtered from display.",INTEGER
ALERT_HISTORY,WT_COMMENTS,Generated comment for weight.,VARCHAR
ALERT_HISTORY,WT_RECORD_DATETIME,The instant at which the weight was recorded.,DATETIME
ALERT_HISTORY,WT_SOURCE_C,The weight source.,INTEGER
ALERT_HISTORY,_SURROGATEKEY,"Surrogate key used to uniquely identify rows in this (and only this) table on Cogito Cloud only, do not assume the surrogate key in this table will correspond to the surrogate key in another table",BIGINT
BED_CONFIG,ACCOMMODATION_C,The accommodation code for the room.,VARCHAR
BED_CONFIG,ADDL_FLAG_C,"This flag is a category item to be used to specify custom information about a BED record. This item is not specific to any functionality but provides a generic place that you can use to capture a reportable piece of data about the bed. The category list is entirely customer-owned. This item is a single-response item and it is not tracked over time (Chronicles type of ""no-add"").",INTEGER
BED_CONFIG,BED_CONT_DATE_REAL,This is a numeric representation of the date of this contact in your system. The integer portion of the number specifies the date of the contact. The digits after the decimal point indicate multiple visits on one day.,FLOAT
BED_CONFIG,BED_CSN_ID,The serial number for the bed contact of the bed record. This number is unique across all bed contacts in the system.,NUMERIC
BED_CONFIG,BED_ID,The ID number of the bed record.,VARCHAR
BED_CONFIG,BED_LABEL,The name of the bed.,VARCHAR
BED_CONFIG,BED_STATUS_C,The category value corresponding to the status of the bed.,VARCHAR
BED_CONFIG,CENSUS_INCLUSN_YN,Indicates whether the bed record should be included in bed census reports.,VARCHAR
BED_CONFIG,CM_LOG_OWNER_ID,The Community ID (CID) of the instance from which this record or line was extracted. This is only populated if you use IntraConnect.,VARCHAR
BED_CONFIG,CM_PHY_OWNER_ID,The Community ID (CID) of the instance that owns this record or line. This is only populated if you use IntraConnect.,VARCHAR
BED_CONFIG,CONTACT_DATE,The contact date of the bed record.,DATETIME
BED_CONFIG,DFLT_SVC_PRI_C,The default service priority of the bed.,INTEGER
BED_CONFIG,ED_HOLD_ARR_MODE_C,The expected means of arrival category number for this hospital bed.,VARCHAR
BED_CONFIG,ED_HOLD_CREATE_DTTM,This table contains the ED hold creation times.,DATETIME
BED_CONFIG,ED_HOLD_EX_DTTM,This table holds the expiration date and time for ED hold.,DATETIME
BED_CONFIG,ED_HOLD_YN,Indicates whether this bed is in ED hold.,VARCHAR
BED_CONFIG,END_CONT_DATE_REAL,The most recent contact date in decimal format.,FLOAT
BED_CONFIG,EVS_OPT_OUT_YN,Should this Bed not be included in the EVS Bed clean module,VARCHAR
BED_CONFIG,GO_LIVE_DATE,The date on which the bed became available for patient admissions,DATETIME
BED_CONFIG,HAAG_INCLUDE_C,This item is used to determine when this bed should be included in the Bed Board display.,INTEGER
BED_CONFIG,IS_BUNK_C,Indicates whether the bed is a bunk bed. A value of 1 indicates that this record is a bunk bed. A null value indicates that the record is not a bunk bed. Bunk beds are created when an incoming interface message requires placement of a patient in a bed that ADT shows as already occupied by another patient.,INTEGER
BED_CONFIG,IVR_NAME,This item holds the name of this bed as it should be pronounced by the IVR.,VARCHAR
BED_CONFIG,LEVEL_OF_CARE_GROUPER_C,This item stores the level of care unit group override for the bed. This item is used to group beds in reports. Pool room beds do not respect this item and look to the department level of care unit group.,INTEGER
BED_CONFIG,PERIOPERATIVE_YN,This item indicates if the bed will be used in perioperative area of the hospital. Default (if no value specified) is not a perioperative bed.,VARCHAR
BED_CONFIG,PERMANENTLY_CLOSED_DATE,Indicates the date on which this bed has closed and should no longer be used for patient encounters.,DATETIME
BED_CONFIG,POOL_BED_YN,Indicates whether the bed record is for a pool bed.,VARCHAR
BED_CONFIG,RECORD_STATE,The record state of the bed (i.e. inactive or deleted.),VARCHAR
BED_CONFIG,ROOM_ID,The ID number for the room of the bed record.,VARCHAR
BED_CONFIG,SERVICE_GROUPER_C,This item stores the service unit group override for the bed. This item is used to group beds in reports. Pool room beds do not respect this item and look to the department service unit group.,INTEGER
BED_CONFIG,SVC_PRIORITY_C,The service priority of the bed.,INTEGER
BED_CONFIG,TELEPHONE_NUMBER,The phone number of the bed record.,VARCHAR
CALENDAR_DATES,BUS_DAY_CT,"This column contains a number representing the number of business (non-weekend, non-holiday) days since 1850-01-01. This column will take into consideration holidays that are set at the Service Area or Location level, but not those set at the Department level.",INTEGER
CALENDAR_DATES,CALENDAR_DT,The date in normal date format.,DATETIME
CALENDAR_DATES,CALENDAR_DT_STR,"The date formatted as a string, in the format 'YYYY-MM-DD'.",VARCHAR
CALENDAR_DATES,DAY_OF_MONTH,"This is the ""day"" part of the date only. For example, if the date is May 13, this column contains ""13"".",INTEGER
CALENDAR_DATES,DAY_OF_THE_WEEK_C,"The category number of the day of the week. The values in this column start at 0 for Thursday and end at 6 for Wednesday. You can join to this column from day of the week columns based on ZC_DAY_OF_THE_WEEK, or with a Format INI of ""SCH"" and a Format Item of ""130"".  If the other column is based on ZC_WHICH_DAYS or has a Format INI of ""ECT"" and a Format Item of ""710"", use WHICH_DAYS_C instead.",INTEGER
CALENDAR_DATES,DAY_OF_WEEK,"Monday, Tuesday, etc.",VARCHAR
CALENDAR_DATES,DAY_OF_WEEK_INDEX,"Contains a number representing the day of the week in the current locale for the corresponding CALENDAR_DT. The first day of the week is 0 and the last day of the week is 6. For example, Sunday is the first day of the week in the United States. So Sunday would be 0 and Saturday would be 6 in this column.",INTEGER
CALENDAR_DATES,DAY_OF_YEAR,"This column contains the Nth day of the year. For example, January 1 will be day 1 and December 31 will normally be day 365.",INTEGER
CALENDAR_DATES,HOLIDAY_YN,"Indicates whether the date is a holiday. ""Y"" represents that the date is a holiday, otherwise a value of ""N"" will appear. Depends on the locale definition.",VARCHAR
CALENDAR_DATES,INSTANT_AT_MIDNIGHT,Much of the datetime information in the OLTP system is stored in a format that represents a numeric number of seconds called an Instant. This column contains the Instant of a particular day at 12AM. The ACCESS_LOG tables have an indexed (PK) column that is in this format.,NUMERIC
CALENDAR_DATES,INTERNAL_DAT,Much of the date information stored in the OLTP system is in an integer format known as DAT. The DAT is equal to 121531-DTE. The DAT decreases as time goes on. This column contains the DAT.,INTEGER
CALENDAR_DATES,INTERNAL_DTE,The OLTP database stores some dates in an internal integer format known as the DTE. The DTE increases as time goes on. This column contains the DTE.,INTEGER
CALENDAR_DATES,LAST_FRIDAY_DT,"The last occurrence that month of the last business day of the week. This may or may not be a Friday, depending on the locale definition. Used to help determine the last full business week of the month.",DATETIME
CALENDAR_DATES,LEAP_YEAR_YN,This column shows whether this year is a leap year.,VARCHAR
CALENDAR_DATES,MONTHNAME_YEAR,"This column contains the month and year in 'MonthName YYYY' format. For example, if the CALENDAR_DT is 2012-01-31, this column would display 'January 2012'.",VARCHAR
CALENDAR_DATES,MONTH_BEGIN_DT,The first day of the month for the date in datetime format.,DATETIME
CALENDAR_DATES,MONTH_BEGIN_DT_STR,"The first day of the month as a string, in the format 'YYYY-MM-DD'.",VARCHAR
CALENDAR_DATES,MONTH_END_DT,"This is the last day of the month. For example, 02/28/2007.",DATETIME
CALENDAR_DATES,MONTH_END_YN,Indicates whether or not the date in this row is the last day of a month. This is frequently used as a filter and should be used instead of comparing CALENDAR_DT to MONTH_END_DT.,VARCHAR
CALENDAR_DATES,MONTH_NAME,"The month name in long form. For example, ""February"".",VARCHAR
CALENDAR_DATES,MONTH_NUMBER,"The month in integer form. For example, February will be ""2"".",INTEGER
CALENDAR_DATES,OCCURRENCE_IN_MONTH,This column tells you how many times a particular day of the week has occurred in the given month. Use this column to find--for example--the fourth Tuesday of the month.,INTEGER
CALENDAR_DATES,PREV_DAY_DT,This is the previous day's date.,DATETIME
CALENDAR_DATES,QTR_BEGIN_DT_STR,"The first day of the quarter formatted as a string, in the format 'YYYY-MM-DD'.",VARCHAR
CALENDAR_DATES,QUARTER_BEGIN_DT,This date is the first day of the quarter.,DATETIME
CALENDAR_DATES,QUARTER_END_DT,This date is the last day of the quarter.,DATETIME
CALENDAR_DATES,QUARTER_NUMBER,"This column contains the yearly quarter number in integer form. For example, February is in Quarter 1 while November is in Quarter 4.",INTEGER
CALENDAR_DATES,QUARTER_STR,This column contains the quarter number as a string in the format 'Q#'.,VARCHAR
CALENDAR_DATES,SAME_DAY_YEAR_AGO,"This column returns the date of a year ago. If CALENDAR_DT=2/24/2009, then this column will return 2/24/2008. If CALENDAR_DT is Feb. 29th, then this column returns nothing.",DATETIME
CALENDAR_DATES,TOMORROW_DT,"This is the date of the next day. Use this column to help linking datetime values. For example, CONTACT_DATE>=CALENDAR_DT and CONTACT_DT<TOMORROW_DT",DATETIME
CALENDAR_DATES,USA_FISCAL_YEAR_BEGIN_DT,This column contains the first date of the United States federal fiscal year. The U.S. federal fiscal year currently begins on 1 October and ends on 30 September. The current fiscal year went into effect on 1 October 1976; this column is not accurate for dates prior to 1 October 1976.,DATETIME
CALENDAR_DATES,USA_FISCAL_YEAR_END_DT,This column contains the last date of the United States federal fiscal year. The U.S. federal fiscal year currently begins on 1 October and ends on 30 September. The current fiscal year went into effect on 1 October 1976; this column is not accurate for dates prior to 1 October 1976.,DATETIME
CALENDAR_DATES,WEEKDAY_CT,This column contains a number representing the number of weekdays since 1850-01-01. This column does not take holidays into consideration.,INTEGER
