description,name,nodeId,contentHash,loadedAt
"The STATUS_CATEGORY_NUMBER indicates the status of the warning after it has been viewed in the clinical application, reflecting any actions taken by the user regarding the warning. It can be linked to REF_ALERT_STATUS.ALT_STATUS_CODE to obtain the name, title, and abbreviation associated with the warning status.",ALT_STATUS_CODE,emr|dbo|ALERT_HISTORY|ALT_STATUS_CODE,e3816ad274e9a95f,2026-09-06T00:00:00Z
"When a med NDC barcode is scanned, this represents the medication ID associated with that NDC.",BARCODE_ERX_ID,emr|dbo|ALERT_HISTORY|BARCODE_ERX_ID,5fb4a9fa99565e2e,2026-09-06T00:00:00Z
This is the order ID that is captured when a barcode for the order ID is scanned.,BARCODE_ORD_ID,emr|dbo|ALERT_HISTORY|BARCODE_ORD_ID,260f1cd1ca716173,2026-09-06T00:00:00Z
The APPLY_ACKNOWLEDGEMENT option is associated with an ACKNOWLEDGE_REASON selected by users in the advisory message.,BPA_ACK_APP_OPT_CODE,emr|dbo|ALERT_HISTORY|BPA_ACK_APP_OPT_CODE,08a1bac2976d4897,2026-09-06T00:00:00Z
"NOTE: For greater precision, use the column BPA_ACK_LOCKOUT_TM_FLOAT in ALT_HISTORY_2. This column is of a floating point type, allowing it to represent time in minutes as well as hours. It indicates the lockout duration related to the selected acknowledge reason in the advisory.",BPA_ACK_LOCKOUT_TM,emr|dbo|ALERT_HISTORY|BPA_ACK_LOCKOUT_TM,2913d8372dab00fa,2026-09-06T00:00:00Z
"*** Deprecated *** Detailed BPA action information is now stored in a new format. This update includes new data in the EMR, the analytics database, and SlicerDicer, which replaces the information previously held in this column. Information is no longer available in the old format, so new data will not be extracted to this column. The replacement table can be found in the Replacement Objects grid.",BPA_ACK_SDE_CTXT_ID,emr|dbo|ALERT_HISTORY|BPA_ACK_SDE_CTXT_ID,31c9ad41504cc11e,2026-09-06T00:00:00Z
"*** Deprecated *** Detailed BPA action information is now stored in a new format. This update includes new data in the EMR, the analytics database, and SlicerDicer, which replaces the information previously held in this column. Information is no longer available in the old format, so new data will not be extracted to this column. The replacement table can be found in the Replacement Objects grid.",BPA_ACK_SDE_ID,emr|dbo|ALERT_HISTORY|BPA_ACK_SDE_ID,31c9ad41504cc11e,2026-09-06T00:00:00Z
"*** Deprecated *** Detailed BPA action information is now stored in a new format. This update includes new data in the EMR, the analytics database, and SlicerDicer, which replaces the information previously held in this column. Information is no longer available in the old format, so new data will not be extracted to this column. The replacement table can be found in the Replacement Objects grid.",BPA_ACK_SDE_VALUE,emr|dbo|ALERT_HISTORY|BPA_ACK_SDE_VALUE,31c9ad41504cc11e,2026-09-06T00:00:00Z
"*** Deprecated *** Detailed BPA action information is now stored in a new format. This update includes new data in the EMR, the analytics database, and SlicerDicer, which replaces the information previously held in this column. Information is no longer available in the old format, so new data will not be extracted to this column. The replacement table can be found in the Replacement Objects grid.",BPA_FUP_ASYNC_FRQ_CODE,emr|dbo|ALERT_HISTORY|BPA_FUP_ASYNC_FRQ_CODE,31c9ad41504cc11e,2026-09-06T00:00:00Z
"*** Deprecated *** Detailed BPA action information is now stored in a new format. This update includes new data in the EMR, the analytics database, and SlicerDicer, which replaces the information previously held in this column. Information is no longer available in the old format, so new data will not be extracted to this column. The replacement table can be found in the Replacement Objects grid.",BPA_FUP_IB_FREQ_CODE,emr|dbo|ALERT_HISTORY|BPA_FUP_IB_FREQ_CODE,31c9ad41504cc11e,2026-09-06T00:00:00Z
Shows the activity that triggered the advisory.,BPA_TRGR_ACTION_CODE,emr|dbo|ALERT_HISTORY|BPA_TRGR_ACTION_CODE,3899f63cef59f9e8,2026-09-06T00:00:00Z
"Details for calculating body surface area using weight, height, and recorded instances.",BSA_CALC_DETAIL,emr|dbo|ALERT_HISTORY|BSA_CALC_DETAIL,22ddf3e4b4cd9e51,2026-09-06T00:00:00Z
The source of body surface area data.,BSA_SOURCE_CODE,emr|dbo|ALERT_HISTORY|BSA_SOURCE_CODE,20e0b5b303f8b765,2026-09-06T00:00:00Z
Identifier for the deployment owner associated with this contact.,CM_CT_OWNER_ID,emr|dbo|ALERT_HISTORY|CM_CT_OWNER_ID,1b214f30f04e0b07,2026-09-06T00:00:00Z
The date of this contact presented in a calendar format.,CONTACT_DATE,emr|dbo|ALERT_HISTORY|CONTACT_DATE,12e11afdb404fc78,2026-09-06T00:00:00Z
The count of ALT contacts associated with the specified ALT record.,CONTACT_NUM,emr|dbo|ALERT_HISTORY|CONTACT_NUM,9486ad9eedc1d401,2026-09-06T00:00:00Z
Store the default GESTATIONAL_AGE in weeks when the default GESTATIONAL_AGE is utilized for dose verification.,DEFAULT_GEST_AGE,emr|dbo|ALERT_HISTORY|DEFAULT_GEST_AGE,371ae1dee7766089,2026-09-06T00:00:00Z
"This item holds the double medication warning level, representing the significance level of the warning (DM1~DM9) for vendors using G-Standaard. It indicates the level at which medications are duplicated, such as PRK or GPK.",DM_ALERT_SIGN_CODE,emr|dbo|ALERT_HISTORY|DM_ALERT_SIGN_CODE,2296bbe96e9a84f4,2026-09-06T00:00:00Z
The body surface area utilized for verifying dosages. It is consistently stored in m2.,DOSING_BSA,emr|dbo|ALERT_HISTORY|DOSING_BSA,065f36dafea54661,2026-09-06T00:00:00Z
"Height utilized for dosing alerts, always recorded in inches.",DOSING_HEIGHT,emr|dbo|ALERT_HISTORY|DOSING_HEIGHT,f35baba24b21ac25,2026-09-06T00:00:00Z
"Weight utilized for dose verification, consistently recorded in kilograms.",DOSING_WEIGHT,emr|dbo|ALERT_HISTORY|DOSING_WEIGHT,61fe3ba1e618afcd,2026-09-06T00:00:00Z
It retains the allergy contraindication group at the time the drug-allergy warning is triggered.,DRUG_ALLERGY_GRP_CODE,emr|dbo|ALERT_HISTORY|DRUG_ALLERGY_GRP_CODE,2fb687af334c4f5e,2026-09-06T00:00:00Z
The severity level associated with the fired drug-disease warnings for FDB.,DRUG_DIS_SEV_NDDF_CODE,emr|dbo|ALERT_HISTORY|DRUG_DIS_SEV_NDDF_CODE,8698739fd161fa62,2026-09-06T00:00:00Z
The column indicates the interaction severity level for drug-drug/food/alcohol when the vendor is BASIC. This column is deprecated since BASIC is no longer a supported vendor.,DRUG_INT_BASICLVL_CODE,emr|dbo|ALERT_HISTORY|DRUG_INT_BASICLVL_CODE,9d350ce1460bb283,2026-09-06T00:00:00Z
The INTERACTION_ID for drug-drug/food/alcohol when the vendor is BASIC. This column is deprecated since BASIC is no longer a supported vendor.,DRUG_INT_BASIC_ID,emr|dbo|ALERT_HISTORY|DRUG_INT_BASIC_ID,ee30b5229dfe18be,2026-09-06T00:00:00Z
The severity of interactions for drug-drug or drug-food warnings when the vendor is NDDF Plus (FDB).,DRUG_INT_FDDB_SVR_CODE,emr|dbo|ALERT_HISTORY|DRUG_INT_FDDB_SVR_CODE,1e84267578f8b7c0,2026-09-06T00:00:00Z
Indicates whether the prescriber needs to take follow-up action regarding this warning. This is applicable only if the vendor is G-Standaard.,DRUG_INT_GS_PRES_FLAG,emr|dbo|ALERT_HISTORY|DRUG_INT_GS_PRES_FLAG,deb4e78e0f808ec9,2026-09-06T00:00:00Z
Indicates whether follow-up action is required by the pharmacy technician. This is applicable only if the vendor is G-Standaard.,DRUG_INT_GS_RXTX_FLAG,emr|dbo|ALERT_HISTORY|DRUG_INT_GS_RXTX_FLAG,3636839384dd7913,2026-09-06T00:00:00Z
Indicates whether the pharmacist needs to take follow-up action on this warning. This is applicable only if the vendor is G-Standaard.,DRUG_INT_GS_RX_FLAG,emr|dbo|ALERT_HISTORY|DRUG_INT_GS_RX_FLAG,bedac3e0596da41e,2026-09-06T00:00:00Z
This signifies the severity of the possible impact of this warning. It is applicable only if your vendor is G-STANDAARD.,DRUG_INT_GS_SVR_CODE,emr|dbo|ALERT_HISTORY|DRUG_INT_GS_SVR_CODE,ab195d71530732c9,2026-09-06T00:00:00Z
"This indicates whether the warning complies with WFG, applicable only if the vendor is G-STANDAARD.",DRUG_INT_GS_WFG_FLAG,emr|dbo|ALERT_HISTORY|DRUG_INT_GS_WFG_FLAG,e20b8e31fd1c2a3b,2026-09-06T00:00:00Z
The level of interaction severity for drug-drug warnings when the Medication Data Vendor is configured to NDDF Plus (FDB) in System Definitions.,DRUG_INT_NDDF_SVR_CODE,emr|dbo|ALERT_HISTORY|DRUG_INT_NDDF_SVR_CODE,40cb2d8f7942f42b,2026-09-06T00:00:00Z
The severity level for drug-drug/food/alcohol interactions when the vendor is DTMS.,DRUG_INT_SVRTY_CODE,emr|dbo|ALERT_HISTORY|DRUG_INT_SVRTY_CODE,9cde585a733d792d,2026-09-06T00:00:00Z
The allowance for duplicate therapy warning regarding duplicates.,DUP_ALERT_ALLOW,emr|dbo|ALERT_HISTORY|DUP_ALERT_ALLOW,31ac0de51fb7ea38,2026-09-06T00:00:00Z
The therapy category used for issuing warnings about duplicate therapies.,DUP_ALERT_CLS_CODE,emr|dbo|ALERT_HISTORY|DUP_ALERT_CLS_CODE,a5ec4fd79c40dfca,2026-09-06T00:00:00Z
The significance level for warnings related to duplicate therapy.,DUP_ALERT_SIGN_CODE,emr|dbo|ALERT_HISTORY|DUP_ALERT_SIGN_CODE,98d0a1e6951068b4,2026-09-06T00:00:00Z
This column contains the severity level associated with the triggered geriatric drug-age warning.,GERI_ALRT_SEV_LVL_CODE,emr|dbo|ALERT_HISTORY|GERI_ALRT_SEV_LVL_CODE,2fadc90df11fd379,2026-09-06T00:00:00Z
The moment when the height was measured.,HT_RECORD_DATETIME,emr|dbo|ALERT_HISTORY|HT_RECORD_DATETIME,49b66dedb8d20cec,2026-09-06T00:00:00Z
The source of the height information.,HT_SOURCE_CODE,emr|dbo|ALERT_HISTORY|HT_SOURCE_CODE,bbb0fc10a75ff09e,2026-09-06T00:00:00Z
The ID for the patient's immunization problem list related to a specific immunization-allergy interaction.,IMMUNIZATION_LPL_ID,emr|dbo|ALERT_HISTORY|IMMUNIZATION_LPL_ID,e6f6e7d03ace8d91,2026-09-06T00:00:00Z
"Holds the significance level of a warning, which is utilized to decide the order of warnings shown at the top of the interactions popup. This value can be used to assess the relative importance of various warning types.",IMPORTANCE_LVL_CODE,emr|dbo|ALERT_HISTORY|IMPORTANCE_LVL_CODE,3e33f3a598111b75,2026-09-06T00:00:00Z
It shows if the warning is triggered due to an inactive ingredient.,INACT_INGRED_IND_FLAG,emr|dbo|ALERT_HISTORY|INACT_INGRED_IND_FLAG,dc588cfb1130bbb0,2026-09-06T00:00:00Z
It indicates if the warning is triggered due to the medication not being fully reviewed by the vendor for inactive ingredients.,INACT_REVIEW_FLAG,emr|dbo|ALERT_HISTORY|INACT_REVIEW_FLAG,df9d6bf1691928f7,2026-09-06T00:00:00Z
"The INTERACTION_RECORD_ID for drug-drug, food, or alcohol interactions when the vendor is Medispan or NDDF Plus.",INT_DTMS_FDDB_ID,emr|dbo|ALERT_HISTORY|INT_DTMS_FDDB_ID,6fbb445fb641bd81,2026-09-06T00:00:00Z
It contains the management code used for checking drug-drug interactions for Medi-Span.,INT_MANAGE_CODE_CODE,emr|dbo|ALERT_HISTORY|INT_MANAGE_CODE_CODE,c6e384440c59cf23,2026-09-06T00:00:00Z
Specifies if the warning is non-filtered.,IS_NONFILTERED_FLAG,emr|dbo|ALERT_HISTORY|IS_NONFILTERED_FLAG,55012a18df164cc5,2026-09-06T00:00:00Z
The compatibility status for MEDISPAN_IV_WARNING.,IVCHEK_CSRATING_CODE,emr|dbo|ALERT_HISTORY|IVCHEK_CSRATING_CODE,9b54de0068ed8a46,2026-09-06T00:00:00Z
The encounter identifier associated with IVC.,IVCHEK_ENC,emr|dbo|ALERT_HISTORY|IVCHEK_ENC,499af7af8ee6ce91,2026-09-06T00:00:00Z
The related solution line of the IVC record for the Medispan IV warning.,IVCHEK_SOLUTION_NUM,emr|dbo|ALERT_HISTORY|IVCHEK_SOLUTION_NUM,1744f0a5d703948a,2026-09-06T00:00:00Z
The test outcomes for components related to NDDF Plus (FDB).,IV_TEST_RESULT_CODE,emr|dbo|ALERT_HISTORY|IV_TEST_RESULT_CODE,df51ac5d0688849b,2026-09-06T00:00:00Z
"This describes the severity level for a lactation warning when the Medication Data Vendor is NDDF Plus (FDB) in System Definitions. It is associated with ZC_NDDF_LACT_SEV.NDDF_LACT_SEV_C to retrieve the name, title, and abbreviation.",LACT_ALRT_SEV_LVL_CODE,emr|dbo|ALERT_HISTORY|LACT_ALRT_SEV_LVL_CODE,3db18e3bcc8e0182,2026-09-06T00:00:00Z
Shows the lactation warning data associated with the Medi-Span Breast-Feeding AAP Code for an ALT record.,LA_AAP_CODE,emr|dbo|ALERT_HISTORY|LA_AAP_CODE,66865a35bd719fa8,2026-09-06T00:00:00Z
Shows the lactation warning data associated with the Medi-Span Breast-Feeding Excreted Code for an ALT record.,LA_CODE_CODE,emr|dbo|ALERT_HISTORY|LA_CODE_CODE,be982d9690d101ae,2026-09-06T00:00:00Z
Shows the lactation warning data from the Medi-Span Breast-Feeding Rating for an ALT record.,LA_RATING_CODE,emr|dbo|ALERT_HISTORY|LA_RATING_CODE,d672f0d1d9e829b4,2026-09-06T00:00:00Z
ENC represents the NDC found within the scanned barcode.,NDC_ENC_ID,emr|dbo|ALERT_HISTORY|NDC_ENC_ID,01175f6e60d7dae9,2026-09-06T00:00:00Z
"The ORDERING_MODE_CATEGORY_ID indicates the ordering mode for the orders linked to this medication alert. An order context of 1 signifies that all orders are Outpatient, a context of 2 indicates all orders are Inpatient, and a context of 3 means there are orders of both types.",ORDER_CONTEXT_CODE,emr|dbo|ALERT_HISTORY|ORDER_CONTEXT_CODE,1178837afaa772ee,2026-09-06T00:00:00Z
"For medication interactions, if you override and accept the warning pop-up form and provide an overall override comment at the bottom, it will be stored here. Only the first 255 characters will be extracted.",OVERALL_OVR_CMNT,emr|dbo|ALERT_HISTORY|OVERALL_OVR_CMNT,b6e4f20349b28800,2026-09-06T00:00:00Z
"When medication interactions are overridden and accepted, any overall override reason provided at the bottom of the warning pop-up form will be stored here. This can be linked to REF_ALERT_OVERRIDE_REASONS.ALRT_SP_OVR_RSN_CODE to retrieve the name, title, and abbreviation of the reason.",OVERALL_OVR_RSN_CODE,emr|dbo|ALERT_HISTORY|OVERALL_OVR_RSN_CODE,db7f45db5bb57923,2026-09-06T00:00:00Z
"It contains the customer record ID that takes precedence over drug-drug, drug-food, or drug-alcohol interactions (Medi-Span).",OVERRIDDEN_INT_ID,emr|dbo|ALERT_HISTORY|OVERRIDDEN_INT_ID,ff41474f7aea2bf4,2026-09-06T00:00:00Z
This column contains the department of the patient at the moment the warning was triggered.,PATIENT_DEP_ID,emr|dbo|ALERT_HISTORY|PATIENT_DEP_ID,c911255602fa8d70,2026-09-06T00:00:00Z
Shows the Medi-Span Briggs Rating pregnancy warning information for an ALT record.,PA_BRIGGS_CODE,emr|dbo|ALERT_HISTORY|PA_BRIGGS_CODE,e9823989de7ac6b2,2026-09-06T00:00:00Z
Shows the Medi-Span FDA Risk Factor pregnancy warning information for an ALT record.,PA_FDA_CODE,emr|dbo|ALERT_HISTORY|PA_FDA_CODE,f25a56f3d8b770b2,2026-09-06T00:00:00Z
Shows the Medi-Span Placental Transfer Code pregnancy warning information for an ALT record.,PA_PTCODE_CODE,emr|dbo|ALERT_HISTORY|PA_PTCODE_CODE,e0fac7104bf09e99,2026-09-06T00:00:00Z
This column contains the severity level associated with the triggered pediatric drug-age warning.,PEDI_ALRT_SEV_LVL_CODE,emr|dbo|ALERT_HISTORY|PEDI_ALRT_SEV_LVL_CODE,2390720b49e8299f,2026-09-06T00:00:00Z
This column contains the precaution management level associated with Medi-Span age/gender warnings.,PRC_MANAGE_LEVEL_CODE,emr|dbo|ALERT_HISTORY|PRC_MANAGE_LEVEL_CODE,518c0096315e6939,2026-09-06T00:00:00Z
"The importance of a pregnancy warning is indicated when the Medication Data Vendor is NDDF Plus (FDB) in System Definitions. This is associated with ZC_NDDF_PREG_SIGN.NDDF_PREG_SIGN_C to retrieve the name, title, and abbreviation.",PREG_ALRT_SIG_LVL_CODE,emr|dbo|ALERT_HISTORY|PREG_ALRT_SIG_LVL_CODE,b89241faf88332d4,2026-09-06T00:00:00Z
Holds the provider type for the user that initiated the warning.,PROVIDER_TYPE_CODE,emr|dbo|ALERT_HISTORY|PROVIDER_TYPE_CODE,4ed6e1d81fb94b51,2026-09-06T00:00:00Z
The scanned barcode that triggered the warning.,SCANNED_BARCODE,emr|dbo|ALERT_HISTORY|SCANNED_BARCODE,407d24fd6c30eaa0,2026-09-06T00:00:00Z
"This is the location of the warning. You can connect it to REF_SHOWN_PLACE.SHOWN_PLACE_CODE to retrieve the name, title, and abbreviation for the shown place.",SHOWN_PLACE_CODE,emr|dbo|ALERT_HISTORY|SHOWN_PLACE_CODE,cf977839ed20ebbf,2026-09-06T00:00:00Z
The optional comments provided by the user who approved the warning. This is utilized in a regional clinical system workflow where pharmacists must sign off on warnings reviewed by a pharmacy technician.,SIGN_OFF_COMMENT,emr|dbo|ALERT_HISTORY|SIGN_OFF_COMMENT,341a6111d89e8d9c,2026-09-06T00:00:00Z
The date and time when the user acknowledged the warning. This is utilized in a regional clinical system workflow where pharmacists must sign off on warnings reviewed by a pharmacy technician.,SIGN_OFF_DATETIME,emr|dbo|ALERT_HISTORY|SIGN_OFF_DATETIME,28a4eb46354a116e,2026-09-06T00:00:00Z
The unique ID of the user who approved the warning. This ID is utilized in a regional clinical system workflow where pharmacists must sign off on warnings that have been reviewed by a pharmacy technician.,SIGN_OFF_EMP_ID,emr|dbo|ALERT_HISTORY|SIGN_OFF_EMP_ID,23298c751f0a9220,2026-09-06T00:00:00Z
"When a medication interaction warning is overridden and accepted, if the warning is deferred and a specific deferral reason is provided in the defer window, that reason will be stored here. You can reference ZC_SPECIFIC_DEFR_R.SPECIFIC_DEFR_R_C to obtain the name, title, and abbreviation of the deferral reason.",SPECIFIC_DEFR_RSN_CODE,emr|dbo|ALERT_HISTORY|SPECIFIC_DEFR_RSN_CODE,f436f24f8b27e7e5,2026-09-06T00:00:00Z
"For medication interactions, if you override and accept the warning pop-up form, any specific override comment provided on the right side of the form will be stored here. Only the first 1000 characters will be extracted.",SPEC_OVR_CMNT,emr|dbo|ALERT_HISTORY|SPEC_OVR_CMNT,da6f1cb72c778e7e,2026-09-06T00:00:00Z
"The detailed reason provided for an overridden medication interaction. Refer to REF_ALERT_OVERRIDE_REASONS.ALRT_SP_OVR_RSN_CODE for the name, title, and abbreviation of the override reason.",SPEC_OVR_RSN_CODE,emr|dbo|ALERT_HISTORY|SPEC_OVR_RSN_CODE,44f705dcda70b600,2026-09-06T00:00:00Z
